date,total_sales,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean,expanding_mean
2014-03-06,1727056.80000002,1510646.3699999081,1414592.500000002,1483736.3999999927,2036561.509999998,3166127.899999999,2721166.8500000695,1900824.070000011,2008555.4757142833,1398039.6833023317
2014-03-07,2211277.8999999654,1727056.80000002,1510646.3699999081,1414592.500000002,1483736.3999999927,2036561.509999998,3166127.899999999,2721166.8500000695,1935714.19714284,1399926.5469141593
2014-03-08,2388889.149999984,2211277.8999999654,1727056.80000002,1510646.3699999081,1414592.500000002,1483736.3999999927,2036561.509999998,3166127.899999999,1824680.0899999808,1402215.8121990801
2014-03-09,2070601.6599999869,2388889.149999984,2211277.8999999654,1727056.80000002,1510646.3699999081,1414592.500000002,1483736.3999999927,2036561.509999998,1829542.9685714077,1403759.4284757567
2014-03-10,1429885.5999999898,2070601.6599999869,2388889.149999984,2211277.8999999654,1727056.80000002,1510646.3699999081,1414592.500000002,1483736.3999999927,1821849.997142836,1403819.6270276557
2014-03-11,1250005.0999999999,1429885.5999999898,2070601.6599999869,2388889.149999984,2211277.8999999654,1727056.80000002,1510646.3699999081,1414592.500000002,1798337.51142855,1403466.0304137992
2014-03-12,1028863.300000002,1250005.0999999999,1429885.5999999898,2070601.6599999869,2388889.149999984,2211277.8999999654,1727056.80000002,1510646.3699999081,1729511.3585714207,1402606.8498394554
2014-03-13,1204497.6500000008,1028863.300000002,1250005.0999999999,1429885.5999999898,2070601.6599999869,2388889.149999984,2211277.8999999654,1727056.80000002,1654860.0514285606,1402153.510709388
2014-03-14,1458452.4999999593,1204497.6500000008,1028863.300000002,1250005.0999999999,1429885.5999999898,2070601.6599999869,2388889.149999984,2211277.8999999654,1547313.565714274,1402282.0472146177
2014-03-15,1980502.0999999407,1458452.4999999593,1204497.6500000008,1028863.300000002,1250005.0999999999,1429885.5999999898,2070601.6599999869,2388889.149999984,1488972.5585714108,1403599.1771754043
2014-03-16,1698292.1,1980502.0999999407,1458452.4999999593,1204497.6500000008,1028863.300000002,1250005.0999999999,1429885.5999999898,2070601.6599999869,1435785.4785714126,1404268.9338181876
2014-03-17,1029037.0000000132,1698292.1,1980502.0999999407,1458452.4999999593,1204497.6500000008,1028863.300000002,1250005.0999999999,1429885.5999999898,1378521.3928571302,1403418.0677551078
2014-03-18,1076716.300000003,1029037.0000000132,1698292.1,1980502.0999999407,1458452.4999999593,1204497.6500000008,1028863.300000002,1250005.0999999999,1353765.8499999878,1402678.9234841685
2014-03-19,2313442.9999999995,1076716.300000003,1029037.0000000132,1698292.1,1980502.0999999407,1458452.4999999593,1204497.6500000008,1028863.300000002,1537277.235714273,1404734.8243340913
2014-03-20,1953195.0999999358,2313442.9999999995,1076716.300000003,1029037.0000000132,1698292.1,1980502.0999999407,1458452.4999999593,1204497.6500000008,1644234.0142856925,1405970.0952252306
2014-03-21,5271357.549999891,1953195.0999999358,2313442.9999999995,1076716.300000003,1029037.0000000132,1698292.1,1980502.0999999407,1458452.4999999593,2188934.735714254,1414656.3591685442
2014-03-22,4735065.279999716,5271357.549999891,1953195.0999999358,2313442.9999999995,1076716.300000003,1029037.0000000132,1698292.1,1980502.0999999407,2582443.7614285075,1422101.2222197352
2014-03-23,2844078.17999985,4735065.279999716,5271357.549999891,1953195.0999999358,2313442.9999999995,1076716.300000003,1029037.0000000132,1698292.1,2746127.4871427715,1425282.378724836
2014-03-24,2237255.0699999533,2844078.17999985,4735065.279999716,5271357.549999891,1953195.0999999358,2313442.9999999995,1076716.300000003,1029037.0000000132,2918730.068571334,1427094.8177678608
2014-03-25,2185761.609999912,2237255.0699999533,2844078.17999985,4735065.279999716,5271357.549999891,1953195.0999999358,2313442.9999999995,1076716.300000003,3077165.1128570354,1428784.4988196027
2014-03-26,1945002.9099999443,2185761.609999912,2237255.0699999533,2844078.17999985,4735065.279999716,5271357.549999891,1953195.0999999358,2313442.9999999995,3024530.8142855987,1429931.6508444478
2014-03-27,1925483.399999985,1945002.9099999443,2185761.609999912,2237255.0699999533,2844078.17999985,4735065.279999716,5271357.549999891,1953195.0999999358,3020571.9999998915,1431030.4352106464
2014-03-28,1984545.5999999936,1925483.399999985,1945002.9099999443,2185761.609999912,2237255.0699999533,2844078.17999985,4735065.279999716,5271357.549999891,2551027.4357141918,1432255.0262831892
2014-03-29,2571102.1299999985,1984545.5999999936,1925483.399999985,1945002.9099999443,2185761.609999912,2237255.0699999533,2844078.17999985,4735065.279999716,2241889.8428570894,1434769.0375496722
2014-03-30,2004562.0199999986,2571102.1299999985,1984545.5999999936,1925483.399999985,1945002.9099999443,2185761.609999912,2237255.0699999533,2844078.17999985,2121958.96285711,1436024.0881718094
2014-03-31,1452036.100000004,2004562.0199999986,2571102.1299999985,1984545.5999999936,1925483.399999985,1945002.9099999443,2185761.609999912,2237255.0699999533,2009784.8242856886,1436059.279406597
2014-04-01,1082232.22000001,1452036.100000004,2004562.0199999986,2571102.1299999985,1984545.5999999936,1925483.399999985,1945002.9099999443,2185761.609999912,1852137.768571417,1435283.3428728106
2014-04-02,1273797.489999964,1082232.22000001,1452036.100000004,2004562.0199999986,2571102.1299999985,1984545.5999999936,1925483.399999985,1945002.9099999443,1756251.2799999912,1434929.9821444235
2014-04-03,1331989.1000001,1273797.489999964,1082232.22000001,1452036.100000004,2004562.0199999986,2571102.1299999985,1984545.5999999936,1925483.399999985,1671466.3800000076,1434705.220393017
2014-04-04,1472866.4299999988,1331989.1000001,1273797.489999964,1082232.22000001,1452036.100000004,2004562.0199999986,2571102.1299999985,1984545.5999999936,1598369.355714294,1434788.360283228
2014-04-05,2564014.28000001,1472866.4299999988,1331989.1000001,1273797.489999964,1082232.22000001,1452036.100000004,2004562.0199999986,2571102.1299999985,1597356.8057142957,1437243.199239134
2014-04-06,1625740.4199999901,2564014.28000001,1472866.4299999988,1331989.1000001,1273797.489999964,1082232.22000001,1452036.100000004,2004562.0199999986,1543239.4342857231,1437652.086919743
2014-04-07,1120121.300000005,1625740.4199999901,2564014.28000001,1472866.4299999988,1331989.1000001,1273797.489999964,1082232.22000001,1452036.100000004,1495823.0342857235,1436964.7908441592
2014-04-08,1203982.330000001,1120121.300000005,1625740.4199999901,2564014.28000001,1472866.4299999988,1331989.1000001,1273797.489999964,1082232.22000001,1513215.9071428648,1436461.5889848846
2014-04-09,1103240.659999997,1203982.330000001,1120121.300000005,1625740.4199999901,2564014.28000001,1472866.4299999988,1331989.1000001,1273797.489999964,1488850.645714298,1435743.440431038
2014-04-10,1304301.7700000019,1103240.659999997,1203982.330000001,1120121.300000005,1625740.4199999901,2564014.28000001,1472866.4299999988,1331989.1000001,1484895.312857141,1435460.7701720463
2014-04-11,1645820.799999995,1304301.7700000019,1103240.659999997,1203982.330000001,1120121.300000005,1625740.4199999901,2564014.28000001,1472866.4299999988,1509603.0799999977,1435912.1865450677
2014-04-12,2183097.6800000044,1645820.799999995,1304301.7700000019,1103240.659999997,1203982.330000001,1120121.300000005,1625740.4199999901,2564014.28000001,1455186.4228571395,1437512.1554818018
2014-04-13,1838108.779999999,2183097.6800000044,1645820.799999995,1304301.7700000019,1103240.659999997,1203982.330000001,1120121.300000005,1625740.4199999901,1485524.759999998,1438368.1311752168
2014-04-14,1011066.5300000014,1838108.779999999,2183097.6800000044,1645820.799999995,1304301.7700000019,1103240.659999997,1203982.330000001,1120121.300000005,1469945.5071428546,1437457.0403411544
2014-04-15,1151477.370000001,1011066.5300000014,1838108.779999999,2183097.6800000044,1645820.799999995,1304301.7700000019,1103240.659999997,1203982.330000001,1462444.798571426,1436848.5729574498
2014-04-16,975564.8900000001,1151477.370000001,1011066.5300000014,1838108.779999999,2183097.6800000044,1645820.799999995,1304301.7700000019,1103240.659999997,1444205.4028571409,1435869.2020806824
2014-04-17,1154808.68999999,975564.8900000001,1151477.370000001,1011066.5300000014,1838108.779999999,2183097.6800000044,1645820.799999995,1304301.7700000019,1422849.248571425,1435273.7348940705
2014-04-18,1353145.02,1154808.68999999,975564.8900000001,1151477.370000001,1011066.5300000014,1838108.779999999,2183097.6800000044,1645820.799999995,1381038.4228571397,1435100.10124736
2014-04-19,1749044.9600000002,1353145.02,1154808.68999999,975564.8900000001,1151477.370000001,1011066.5300000014,1838108.779999999,2183097.6800000044,1319030.891428568,1435762.4321729986
2014-04-20,1325101.1400000001,1749044.9600000002,1353145.02,1154808.68999999,975564.8900000001,1151477.370000001,1011066.5300000014,1838108.779999999,1245744.0857142825,1435529.4610315817
2014-04-21,839314.35,1325101.1400000001,1749044.9600000002,1353145.02,1154808.68999999,975564.8900000001,1151477.370000001,1011066.5300000014,1221208.0599999966,1434276.9082773137
2014-04-22,906987.9999999992,839314.35,1325101.1400000001,1749044.9600000002,1353145.02,1154808.68999999,975564.8900000001,1151477.370000001,1186281.0071428535,1433171.4807966484
2014-04-23,1249073.7500000002,906987.9999999992,839314.35,1325101.1400000001,1749044.9600000002,1353145.02,1154808.68999999,975564.8900000001,1225353.7014285678,1432786.3391004212
2014-04-24,1153947.5300000014,1249073.7500000002,906987.9999999992,839314.35,1325101.1400000001,1749044.9600000002,1353145.02,1154808.68999999,1225230.6785714265,1432204.212150316
2014-04-25,1271455.5900000003,1153947.5300000014,1249073.7500000002,906987.9999999992,839314.35,1325101.1400000001,1749044.9600000002,1353145.02,1213560.759999998,1431869.3191875028
2014-04-26,2201085.839999999,1271455.5900000003,1153947.5300000014,1249073.7500000002,906987.9999999992,839314.35,1325101.1400000001,1749044.9600000002,1278138.0285714264,1433468.5219334748
2014-04-27,1768279.159999999,2201085.839999999,1271455.5900000003,1153947.5300000014,1249073.7500000002,906987.9999999992,839314.35,1325101.1400000001,1341449.1742857117,1434163.149813281
2014-04-28,1175376.6400000004,1768279.159999999,2201085.839999999,1271455.5900000003,1153947.5300000014,1249073.7500000002,906987.9999999992,839314.35,1389458.0728571403,1433627.359937891
2014-04-29,1078149.390000001,1175376.6400000004,1768279.159999999,2201085.839999999,1271455.5900000003,1153947.5300000014,1249073.7500000002,906987.9999999992,1413909.6999999976,1432892.9013223168
2014-04-30,1470631.9200000004,1078149.390000001,1175376.6400000004,1768279.159999999,2201085.839999999,1271455.5900000003,1153947.5300000014,1249073.7500000002,1445560.8671428547,1432970.7137319613
2014-05-01,1557677.0100000019,1470631.9200000004,1078149.390000001,1175376.6400000004,1768279.159999999,2201085.839999999,1271455.5900000003,1153947.5300000014,1503236.5071428549,1433227.3110493852
2014-05-02,1314952.0099999988,1557677.0100000019,1470631.9200000004,1078149.390000001,1175376.6400000004,1768279.159999999,2201085.839999999,1271455.5900000003,1509450.2814285692,1432984.445954828
2014-05-03,1579066.7900000024,1314952.0099999988,1557677.0100000019,1470631.9200000004,1078149.390000001,1175376.6400000004,1768279.159999999,2201085.839999999,1420590.4171428552,1433283.7950204944
2014-05-04,1179697.889999996,1579066.7900000024,1314952.0099999988,1557677.0100000019,1470631.9200000004,1078149.390000001,1175376.6400000004,1768279.159999999,1336507.3785714265,1432765.2144376303
2014-05-05,886902.0499999999,1179697.889999996,1579066.7900000024,1314952.0099999988,1557677.0100000019,1470631.9200000004,1078149.390000001,1175376.6400000004,1295296.7228571407,1431651.2079795941
2014-05-06,1210889.9199999976,886902.0499999999,1179697.889999996,1579066.7900000024,1314952.0099999988,1557677.0100000019,1470631.9200000004,1078149.390000001,1314259.6557142832,1431201.5923217945
2014-05-07,1154525.8399999999,1210889.9199999976,886902.0499999999,1179697.889999996,1579066.7900000024,1314952.0099999988,1557677.0100000019,1470631.9200000004,1269101.644285712,1430639.2432317096
2014-05-08,1372543.0600000045,1154525.8399999999,1210889.9199999976,886902.0499999999,1179697.889999996,1579066.7900000024,1314952.0099999988,1557677.0100000019,1242653.937142855,1430521.4010750533
2014-05-09,1150297.6200000008,1372543.0600000045,1154525.8399999999,1210889.9199999976,886902.0499999999,1179697.889999996,1579066.7900000024,1314952.0099999988,1219131.8814285696,1429954.1464574924
2014-05-10,1421081.68,1150297.6200000008,1372543.0600000045,1154525.8399999999,1210889.9199999976,886902.0499999999,1179697.889999996,1579066.7900000024,1196562.5799999977,1429936.2222828306
2014-05-11,1258863.6099999999,1421081.68,1150297.6200000008,1372543.0600000045,1154525.8399999999,1210889.9199999976,886902.0499999999,1179697.889999996,1207871.9685714266,1429591.317822583
2014-05-12,806546.3100000009,1258863.6099999999,1421081.68,1150297.6200000008,1372543.0600000045,1154525.8399999999,1210889.9199999976,886902.0499999999,1196392.5771428554,1428337.7061368232
2014-05-13,818104.3100000002,806546.3100000009,1258863.6099999999,1421081.68,1150297.6200000008,1372543.0600000045,1154525.8399999999,1210889.9199999976,1140280.3471428554,1427112.3378714882
2014-05-14,960383.7599999979,818104.3100000002,806546.3100000009,1258863.6099999999,1421081.68,1150297.6200000008,1372543.0600000045,1154525.8399999999,1112545.7642857123,1426177.0100601222
2014-05-15,998122.929999997,960383.7599999979,818104.3100000002,806546.3100000009,1258863.6099999999,1421081.68,1150297.6200000008,1372543.0600000045,1059057.1742857115,1425320.901900002
2014-05-16,1339972.39,998122.929999997,960383.7599999979,818104.3100000002,806546.3100000009,1258863.6099999999,1421081.68,1150297.6200000008,1086153.569999997,1425150.5455888244
2014-05-17,1855211.28,1339972.39,998122.929999997,960383.7599999979,818104.3100000002,806546.3100000009,1258863.6099999999,1421081.68,1148172.0842857114,1426007.2402788864
2014-05-18,1736564.6299999987,1855211.28,1339972.39,998122.929999997,960383.7599999979,818104.3100000002,806546.3100000009,1258863.6099999999,1216415.0871428542,1426624.6505964233
2014-05-19,884677.44,1736564.6299999987,1855211.28,1339972.39,998122.929999997,960383.7599999979,818104.3100000002,806546.3100000009,1227576.677142854,1425549.3585119068
2014-05-20,1052545.89000001,884677.44,1736564.6299999987,1855211.28,1339972.39,998122.929999997,960383.7599999979,818104.3100000002,1261068.3314285695,1424810.73778218
2014-05-21,1104858.24000001,1052545.89000001,884677.44,1736564.6299999987,1855211.28,1339972.39,998122.929999997,960383.7599999979,1281707.5428571426,1424178.4205928873
2014-05-22,979777.46000002,1104858.24000001,1052545.89000001,884677.44,1736564.6299999987,1855211.28,1339972.39,998122.929999997,1279086.7614285743,1423301.8900986214
2014-05-23,1360458.569999992,979777.46000002,1104858.24000001,1052545.89000001,884677.44,1736564.6299999987,1855211.28,1339972.39,1282013.3585714304,1423178.1827755924
2014-05-24,1933783.5200000063,1360458.569999992,979777.46000002,1104858.24000001,1052545.89000001,884677.44,1736564.6299999987,1855211.28,1293237.964285717,1424181.3366797662
2014-05-25,1488878.5200000005,1933783.5200000063,1360458.569999992,979777.46000002,1104858.24000001,1052545.89000001,884677.44,1736564.6299999987,1257854.2342857176,1424308.1939019626
2014-05-26,1014447.67,1488878.5200000005,1933783.5200000063,1360458.569999992,979777.46000002,1104858.24000001,1052545.89000001,884677.44,1276392.8385714318,1423506.118512722
2014-05-27,10534960.770001296,1014447.67,1488878.5200000005,1933783.5200000063,1360458.569999992,979777.46000002,1104858.24000001,1052545.89000001,2631023.535714473,1441301.9283789105
